Soil_color,Nitrogen,Phosphorus,Potassium,pH,Crop,Fertilizer,Link
Red ,100,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,50,70,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,55,75,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,60,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,40,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,45,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,50,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,55,70,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,125,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,130,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,135,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,140,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,145,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,150,60,75,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,75,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,75,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,75,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,75,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,80,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,80,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,80,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,80,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,80,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,60,55,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,60,55,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,60,55,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,60,55,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,60,55,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,65,60,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,65,60,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,65,60,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,65,60,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,65,60,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,70,65,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,70,65,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,70,65,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,70,65,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,70,65,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,75,40,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,75,40,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,75,40,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,75,40,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,75,40,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,80,45,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,80,45,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,80,45,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,80,45,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,80,45,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,60,50,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,60,50,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,60,50,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,60,50,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,60,50,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,65,55,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,65,55,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,65,55,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,65,55,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,65,55,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,70,60,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,70,60,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,70,60,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,70,60,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,70,60,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,75,65,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,75,65,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,75,65,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,75,65,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,75,65,7.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,80,40,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,80,40,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,80,40,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,80,40,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,80,40,6,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,60,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,60,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,60,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,60,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,60,45,6.5,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,65,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,65,50,7,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,65,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,65,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,65,50,7,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,70,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,70,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,70,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,70,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,70,55,7.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,75,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,75,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,75,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,75,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,75,60,6,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,100,80,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,105,80,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,110,80,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,115,80,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Red ,120,80,65,6.5,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,20,15,20,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,15,20,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,15,20,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,20,20,25,6,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,20,25,6,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,20,25,6,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,20,15,25,6.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,15,25,6.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,15,25,6.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,20,20,20,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,20,20,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,20,20,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,20,30,6,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,20,30,6,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,35,20,30,6,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,25,35,6.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,25,35,6.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,35,25,35,6.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,25,30,40,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Medium Brown,30,30,40,5.5,Rice,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,60,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,60,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,60,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,60,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,60,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,65,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,65,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,65,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,65,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,65,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,70,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,70,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,70,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,70,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,70,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,75,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,75,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,75,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,75,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,75,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,80,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,80,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,80,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,80,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,80,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,60,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,60,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,60,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,60,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,60,55,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,65,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,65,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,65,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,65,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,65,60,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,70,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,70,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,70,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,70,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,70,40,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,75,45,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,75,45,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,75,45,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,75,45,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,75,45,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,80,50,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,80,50,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,80,50,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,80,50,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,80,50,7.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,40,40,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,40,40,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,40,40,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,40,40,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,40,40,6,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,45,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,45,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,110,45,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,115,45,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,120,45,45,6.5,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,100,50,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Dark Brown,105,50,50,7,Wheat,Urea,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
